t_ulog,raw_lift,raw_roll,raw_pitch,raw_yaw,raw_tilt,raw_wheel0,raw_wheel1,sem_lift,sem_roll,sem_pitch,sem_yaw,sem_tilt,sem_wheel0,sem_wheel1,pub0,pub1,pub2,pub3,mode,gate,clip_frac,obs_norm
3.329335489999999709e+02,4.793321788311004639e-01,7.552289962768554688e-02,-9.383200854063034058e-02,4.049472212791442871e-01,-1.397179603576660156e+00,2.404156625270843506e-01,1.350729584693908691e+00,7.396661043167114258e-01,7.552289962768554688e-02,-9.383200854063034058e-02,4.049472212791442871e-01,-1.000000000000000000e+00,2.404156625270843506e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,6.022693083009194037e-01
3.329535489999999527e+02,3.501757681369781494e-01,5.951213836669921875e-02,-1.165629848837852478e-01,4.056354165077209473e-01,-1.370988249778747559e+00,2.453575134277343750e-01,1.359366416931152344e+00,6.750878691673278809e-01,5.951213836669921875e-02,-1.165629848837852478e-01,4.056354165077209473e-01,-1.000000000000000000e+00,2.453575134277343750e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,6.059792869650780789e-01
3.329735489999999913e+02,4.437527656555175781e-01,6.215962022542953491e-02,-1.115890592336654663e-01,3.829807937145233154e-01,-1.422497630119323730e+00,2.283753454685211182e-01,1.374520778656005859e+00,7.218763828277587891e-01,6.215962022542953491e-02,-1.115890592336654663e-01,3.829807937145233154e-01,-1.000000000000000000e+00,2.283753454685211182e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,6.087326976481904905e-01
3.329935489999999731e+02,4.945257306098937988e-01,7.214341312646865845e-02,-9.799361974000930786e-02,4.198785424232482910e-01,-1.444835901260375977e+00,2.301833480596542358e-01,1.383486390113830566e+00,7.472628355026245117e-01,7.214341312646865845e-02,-9.799361974000930786e-02,4.198785424232482910e-01,-1.000000000000000000e+00,2.301833480596542358e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,6.124997992807343916e-01
3.330135489999999550e+02,4.244619607925415039e-01,8.081985265016555786e-02,-1.101818904280662537e-01,4.814746677875518799e-01,-1.446081757545471191e+00,2.210837602615356445e-01,1.397727847099304199e+00,7.122309803962707520e-01,8.081985265016555786e-02,-1.101818904280662537e-01,4.814746677875518799e-01,-1.000000000000000000e+00,2.210837602615356445e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.451795841209829907e-03,6.125191413803307006e-01
3.330335489999999936e+02,4.585443139076232910e-01,7.527266442775726318e-02,-4.749803990125656128e-02,4.862326085567474365e-01,-1.450192093849182129e+00,2.311331927776336670e-01,1.388558387756347656e+00,7.292721271514892578e-01,7.527266442775726318e-02,-4.749803990125656128e-02,4.862326085567474365e-01,-1.000000000000000000e+00,2.311331927776336670e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.134215500945179658e-02,6.327030952525162233e-01
3.330535489999999754e+02,2.389842122793197632e-01,-4.268083721399307251e-02,-2.683809995651245117e-01,3.961725831031799316e-01,-1.330451726913452148e+00,2.087777853012084961e-01,1.356622099876403809e+00,6.194921135902404785e-01,-4.268083721399307251e-02,-2.683809995651245117e-01,3.961725831031799316e-01,-1.000000000000000000e+00,2.087777853012084961e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.134215500945179658e-02,6.531489234114958853e-01
3.330735489999999572e+02,2.186027020215988159e-01,-3.001823648810386658e-02,-2.177505642175674438e-01,4.530232548713684082e-01,-1.369529604911804199e+00,2.142533212900161743e-01,1.394734382629394531e+00,6.093013286590576172e-01,-3.001823648810386658e-02,-2.177505642175674438e-01,4.530232548713684082e-01,-1.000000000000000000e+00,2.142533212900161743e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.323251417769376152e-02,6.633142184151820109e-01
3.330935489999999959e+02,3.341164290904998779e-01,4.868268221616744995e-02,-1.030695661902427673e-01,5.234506130218505859e-01,-1.470468163490295410e+00,2.128047347068786621e-01,1.380772948265075684e+00,6.670582294464111328e-01,4.868268221616744995e-02,-1.030695661902427673e-01,5.234506130218505859e-01,-1.000000000000000000e+00,2.128047347068786621e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.323251417769376152e-02,6.725394628820811072e-01
3.331135489999999777e+02,3.844317793846130371e-01,5.819268897175788879e-02,-5.095981061458587646e-02,5.996020436286926270e-01,-1.438582181930541992e+00,2.120651751756668091e-01,1.371812701225280762e+00,6.922159194946289062e-01,5.819268897175788879e-02,-5.095981061458587646e-02,5.996020436286926270e-01,-1.000000000000000000e+00,2.120651751756668091e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.512287334593572820e-02,6.875888113619734732e-01
3.331335489999999595e+02,4.202615022659301758e-01,1.378224045038223267e-01,1.436420623213052750e-02,5.501530170440673828e-01,-1.407736539840698242e+00,2.078343629837036133e-01,1.382929325103759766e+00,7.101307511329650879e-01,1.378224045038223267e-01,1.436420623213052750e-02,5.501530170440673828e-01,-1.000000000000000000e+00,2.078343629837036133e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.890359168241965981e-02,7.070320217438612609e-01
3.331535489999999982e+02,2.496589571237564087e-01,-5.311693064868450165e-03,-3.077642917633056641e-01,3.785265386104583740e-01,-1.364352941513061523e+00,2.273534089326858521e-01,1.289191484451293945e+00,6.248294711112976074e-01,-5.311693064868450165e-03,-3.077642917633056641e-01,3.785265386104583740e-01,-1.000000000000000000e+00,2.273534089326858521e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.457466918714555637e-02,7.394402384816974871e-01
3.331735489999999800e+02,3.293766379356384277e-01,-7.427644729614257812e-02,-4.790467917919158936e-01,1.937043219804763794e-01,-1.282685756683349609e+00,2.214681357145309448e-01,1.231952190399169922e+00,6.646883487701416016e-01,-7.427644729614257812e-02,-4.790467917919158936e-01,1.937043219804763794e-01,-1.000000000000000000e+00,2.214681357145309448e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.835538752362948972e-02,7.660057101488703113e-01
3.331935489999999618e+02,3.358866274356842041e-01,-2.441298589110374451e-02,-3.820210993289947510e-01,3.260208070278167725e-01,-1.389859318733215332e+00,2.250084429979324341e-01,1.259250640869140625e+00,6.679432988166809082e-01,-2.441298589110374451e-02,-3.820210993289947510e-01,3.260208070278167725e-01,-1.000000000000000000e+00,2.250084429979324341e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.835538752362948972e-02,7.819423575066313248e-01
3.332135490000000004e+02,3.356491327285766602e-01,5.361350998282432556e-02,-1.224237382411956787e-01,5.936489701271057129e-01,-1.459213852882385254e+00,2.034637778997421265e-01,1.354071259498596191e+00,6.678245663642883301e-01,5.361350998282432556e-02,-1.224237382411956787e-01,5.936489701271057129e-01,-1.000000000000000000e+00,2.034637778997421265e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.024574669187145640e-02,7.913222898965959207e-01
3.332335489999999822e+02,4.580677449703216553e-01,7.727090269327163696e-02,-2.144284732639789581e-02,6.178728342056274414e-01,-1.470268368721008301e+00,2.200331538915634155e-01,1.361722111701965332e+00,7.290338873863220215e-01,7.727090269327163696e-02,-2.144284732639789581e-02,6.178728342056274414e-01,-1.000000000000000000e+00,2.200331538915634155e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.024574669187145640e-02,7.950358259623137025e-01
3.332535489999999641e+02,4.924526512622833252e-01,1.381583511829376221e-01,3.376145288348197937e-02,5.425533652305603027e-01,-1.454736113548278809e+00,2.068224400281906128e-01,1.395156860351562500e+00,7.462263107299804688e-01,1.381583511829376221e-01,3.376145288348197937e-02,5.425533652305603027e-01,-1.000000000000000000e+00,2.068224400281906128e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.024574669187145640e-02,8.010945587999961370e-01
3.332735490000000027e+02,4.218873083591461182e-01,2.035295665264129639e-01,7.512847334146499634e-02,4.700825512409210205e-01,-1.347517848014831543e+00,2.079541981220245361e-01,1.412093639373779297e+00,7.109436392784118652e-01,2.035295665264129639e-01,7.512847334146499634e-02,4.700825512409210205e-01,-1.000000000000000000e+00,2.079541981220245361e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.024574669187145640e-02,8.064278693679832744e-01
3.332935489999999845e+02,5.009844303131103516e-01,2.112980782985687256e-01,1.014842316508293152e-01,3.976388871669769287e-01,-1.375173807144165039e+00,2.101797014474868774e-01,1.388166308403015137e+00,7.504922151565551758e-01,2.112980782985687256e-01,1.014842316508293152e-01,3.976388871669769287e-01,-1.000000000000000000e+00,2.101797014474868774e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.024574669187145640e-02,8.156897680556586261e-01
3.333135489999999663e+02,4.530543088912963867e-01,1.789683699607849121e-01,1.345219165086746216e-01,3.977624773979187012e-01,-1.302462816238403320e+00,2.653055489063262939e-01,1.466565608978271484e+00,7.265271544456481934e-01,1.789683699607849121e-01,1.345219165086746216e-01,3.977624773979187012e-01,-1.000000000000000000e+00,2.653055489063262939e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.024574669187145640e-02,8.276228243331996692e-01
3.333335489999999481e+02,4.893319010734558105e-01,1.725554764270782471e-01,1.187529861927032471e-01,2.972303926944732666e-01,-1.312534332275390625e+00,2.763278186321258545e-01,1.437977790832519531e+00,7.446659803390502930e-01,1.725554764270782471e-01,1.187529861927032471e-01,2.972303926944732666e-01,-1.000000000000000000e+00,2.763278186321258545e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.024574669187145640e-02,8.397624041336794187e-01
3.333535489999999868e+02,5.468925833702087402e-01,1.613360792398452759e-01,1.116165295243263245e-01,1.201951205730438232e-01,-1.284000635147094727e+00,3.428857028484344482e-01,1.451758742332458496e+00,7.734463214874267578e-01,1.613360792398452759e-01,1.116165295243263245e-01,1.201951205730438232e-01,-1.000000000000000000e+00,3.428857028484344482e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.835538752362948972e-02,8.250909366196240713e-01
3.333735489999999686e+02,5.677800774574279785e-01,1.697129309177398682e-01,1.160167604684829712e-01,1.228692661970853806e-02,-1.282392621040344238e+00,3.353998363018035889e-01,1.429500102996826172e+00,7.838900089263916016e-01,1.697129309177398682e-01,1.160167604684829712e-01,1.228692661970853806e-02,-1.000000000000000000e+00,3.353998363018035889e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.835538752362948972e-02,8.239411337920565792e-01
3.333935489999999504e+02,5.655645132064819336e-01,1.392748504877090454e-01,1.021584421396255493e-01,9.082580916583538055e-03,-1.274539470672607422e+00,3.169245719909667969e-01,1.408727407455444336e+00,7.827822566032409668e-01,1.392748504877090454e-01,1.021584421396255493e-01,9.082580916583538055e-03,-1.000000000000000000e+00,3.169245719909667969e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.457466918714555637e-02,8.298994715264841338e-01
3.334135489999999891e+02,5.682842135429382324e-01,1.466131806373596191e-01,1.402380615472793579e-01,2.180380001664161682e-02,-1.224994301795959473e+00,3.396383225917816162e-01,1.430612802505493164e+00,7.841421365737915039e-01,1.466131806373596191e-01,1.402380615472793579e-01,2.180380001664161682e-02,-1.000000000000000000e+00,3.396383225917816162e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.457466918714555637e-02,8.387634050076303582e-01
3.334335489999999709e+02,7.161791920661926270e-01,1.038176193833351135e-01,1.600136309862136841e-01,1.040520146489143372e-02,-1.254020333290100098e+00,2.992881536483764648e-01,1.414430737495422363e+00,8.580895662307739258e-01,1.038176193833351135e-01,1.600136309862136841e-01,1.040520146489143372e-02,-1.000000000000000000e+00,2.992881536483764648e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.457466918714555637e-02,8.561257887081906714e-01
3.334535489999999527e+02,8.327053189277648926e-01,1.034533232450485229e-01,1.341308206319808960e-01,-1.180806756019592285e-02,-1.306749105453491211e+00,3.431296646595001221e-01,1.447312831878662109e+00,9.163526296615600586e-01,1.034533232450485229e-01,1.341308206319808960e-01,-1.180806756019592285e-02,-1.000000000000000000e+00,3.431296646595001221e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.701323251417769314e-02,8.469136509035737337e-01
3.334735489999999913e+02,9.071924686431884766e-01,1.405824422836303711e-01,9.842206537723541260e-02,-1.261006202548742294e-02,-1.362175345420837402e+00,3.744939565658569336e-01,1.456780076026916504e+00,9.535962343215942383e-01,1.405824422836303711e-01,9.842206537723541260e-02,-1.261006202548742294e-02,-1.000000000000000000e+00,3.744939565658569336e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.323251417769376152e-02,8.487111329815077987e-01
3.334935489999999731e+02,9.020093083381652832e-01,1.476602852344512939e-01,9.713037312030792236e-02,-1.349443104118108749e-02,-1.386096000671386719e+00,4.048296809196472168e-01,1.482419848442077637e+00,9.510046243667602539e-01,1.476602852344512939e-01,9.713037312030792236e-02,-1.349443104118108749e-02,-1.000000000000000000e+00,4.048296809196472168e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.323251417769376152e-02,8.712647888845919120e-01
3.335135489999999550e+02,9.015272855758666992e-01,1.740204244852066040e-01,8.302115648984909058e-02,5.883254110813140869e-03,-1.367788434028625488e+00,4.117176234722137451e-01,1.465427279472351074e+00,9.507636427879333496e-01,1.740204244852066040e-01,8.302115648984909058e-02,5.883254110813140869e-03,-1.000000000000000000e+00,4.117176234722137451e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.134215500945179658e-02,8.980286899735840933e-01
3.335335489999999936e+02,9.646678566932678223e-01,2.025733590126037598e-01,2.634774520993232727e-02,3.095227852463722229e-02,-1.425660490989685059e+00,4.089558124542236328e-01,1.439928650856018066e+00,9.823338985443115234e-01,2.025733590126037598e-01,2.634774520993232727e-02,3.095227852463722229e-02,-1.000000000000000000e+00,4.089558124542236328e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.134215500945179658e-02,9.317526148619664772e-01
3.335535489999999754e+02,9.244600534439086914e-01,1.532450467348098755e-01,-6.871036440134048462e-02,5.018476024270057678e-02,-1.405811905860900879e+00,5.100274682044982910e-01,1.407626271247863770e+00,9.622300267219543457e-01,1.532450467348098755e-01,-6.871036440134048462e-02,5.018476024270057678e-02,-1.000000000000000000e+00,5.100274682044982910e-01,1.000000000000000000e+00,8.769749402999877930e-01,7.187985181808471680e-01,8.746013045310974121e-01,9.442704916000366211e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.134215500945179658e-02,9.594284353673321331e-01
3.335735489999999572e+02,8.486814498901367188e-01,1.790464818477630615e-01,-8.879354596138000488e-02,5.112102627754211426e-02,-1.357871890068054199e+00,4.419618844985961914e-01,1.363794684410095215e+00,9.243407249450683594e-01,1.790464818477630615e-01,-8.879354596138000488e-02,5.112102627754211426e-02,-1.000000000000000000e+00,4.419618844985961914e-01,1.000000000000000000e+00,8.854920268058776855e-01,7.359588146209716797e-01,8.671418428421020508e-01,9.513620734214782715e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.323251417769376152e-02,9.985514068640473084e-01
3.335935489999999959e+02,8.172758817672729492e-01,1.849806308746337891e-01,-1.225082948803901672e-01,5.269676446914672852e-02,-1.306674957275390625e+00,3.847093582153320312e-01,1.281663179397583008e+00,9.086379408836364746e-01,1.849806308746337891e-01,-1.225082948803901672e-01,5.269676446914672852e-02,-1.000000000000000000e+00,3.847093582153320312e-01,1.000000000000000000e+00,8.890593051910400391e-01,7.506046295166015625e-01,8.562110066413879395e-01,9.575512409210205078e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.323251417769376152e-02,1.033797470686073305e+00
3.336135489999999777e+02,7.596244215965270996e-01,2.016798704862594604e-01,-1.746029555797576904e-01,4.796496778726577759e-02,-1.246072649955749512e+00,2.503768801689147949e-01,1.194966554641723633e+00,8.798122406005859375e-01,2.016798704862594604e-01,-1.746029555797576904e-01,4.796496778726577759e-02,-1.000000000000000000e+00,2.503768801689147949e-01,1.000000000000000000e+00,8.865535855293273926e-01,7.622717618942260742e-01,8.383250236511230469e-01,9.629528522491455078e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.323251417769376152e-02,1.073735357792706457e+00
3.336335489999999595e+02,6.948336362838745117e-01,1.873432546854019165e-01,-2.293529212474822998e-01,4.455177113413810730e-02,-1.177729606628417969e+00,1.631029695272445679e-01,1.170976519584655762e+00,8.474168181419372559e-01,1.873432546854019165e-01,-2.293529212474822998e-01,4.455177113413810730e-02,-1.000000000000000000e+00,1.631029695272445679e-01,1.000000000000000000e+00,8.760659098625183105e-01,7.729447484016418457e-01,8.158042430877685547e-01,9.676671028137207031e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.323251417769376152e-02,1.113572746066543662e+00
3.336535489999999982e+02,8.039741516113281250e-01,2.069987505674362183e-01,-1.808880865573883057e-01,3.158405795693397522e-02,-1.183017373085021973e+00,1.725479811429977417e-01,1.179900407791137695e+00,9.019870758056640625e-01,2.069987505674362183e-01,-1.808880865573883057e-01,3.158405795693397522e-02,-1.000000000000000000e+00,1.725479811429977417e-01,1.000000000000000000e+00,8.790161013603210449e-01,7.856945395469665527e-01,8.041012287139892578e-01,9.717814922332763672e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.323251417769376152e-02,1.150797919414087822e+00
3.336735489999999800e+02,7.023334503173828125e-01,2.686658501625061035e-01,-2.158059626817703247e-01,6.342329829931259155e-02,-1.075714945793151855e+00,1.296864449977874756e-01,1.128535628318786621e+00,8.511667251586914062e-01,2.686658501625061035e-01,-2.158059626817703247e-01,6.342329829931259155e-02,-1.000000000000000000e+00,1.296864449977874756e-01,1.000000000000000000e+00,8.748001456260681152e-01,7.866273522377014160e-01,7.833010554313659668e-01,9.753723144531250000e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.323251417769376152e-02,1.192596454973684494e+00
3.336935489999999618e+02,7.109574079513549805e-01,2.519436180591583252e-01,-2.663762569427490234e-01,8.034201711416244507e-02,-9.840378761291503906e-01,8.161561191082000732e-02,1.074262857437133789e+00,8.554787039756774902e-01,2.519436180591583252e-01,-2.663762569427490234e-01,8.034201711416244507e-02,-9.840378761291503906e-01,8.161561191082000732e-02,1.000000000000000000e+00,8.663114309310913086e-01,7.911952137947082520e-01,7.646192312240600586e-01,9.785062074661254883e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.323251417769376152e-02,1.230042611897651961e+00
3.337135490000000004e+02,6.231183409690856934e-01,2.982707619667053223e-01,-2.377180606126785278e-01,7.800507545471191406e-02,-9.685924649238586426e-01,1.181698888540267944e-01,1.084590315818786621e+00,8.115592002868652344e-01,2.982707619667053223e-01,-2.377180606126785278e-01,7.800507545471191406e-02,-9.685924649238586426e-01,1.181698888540267944e-01,1.000000000000000000e+00,8.582337498664855957e-01,7.849707603454589844e-01,7.414530515670776367e-01,9.812412858009338379e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.323251417769376152e-02,1.269804248130737889e+00
3.337335489999999822e+02,5.716294050216674805e-01,3.272607326507568359e-01,-2.458445131778717041e-01,8.780369162559509277e-02,-9.222069382667541504e-01,1.157820224761962891e-01,1.060137271881103516e+00,7.858147025108337402e-01,3.272607326507568359e-01,-2.458445131778717041e-01,8.780369162559509277e-02,-9.222069382667541504e-01,1.157820224761962891e-01,1.000000000000000000e+00,8.486119508743286133e-01,7.743115425109863281e-01,7.162207365036010742e-01,9.836283326148986816e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.134215500945179658e-02,1.305822954111786727e+00
3.337535489999999641e+02,5.680730342864990234e-01,3.221437335014343262e-01,-2.797161638736724854e-01,1.031955033540725708e-01,-8.335013389587402344e-01,7.682646811008453369e-02,1.006795883178710938e+00,7.840365171432495117e-01,3.221437335014343262e-01,-2.797161638736724854e-01,1.031955033540725708e-01,-8.335013389587402344e-01,7.682646811008453369e-02,1.000000000000000000e+00,8.365283608436584473e-01,7.662837505340576172e-01,6.931226849555969238e-01,9.857116341590881348e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.451795841209829907e-03,1.342252454182465859e+00
3.337735490000000027e+02,4.916192889213562012e-01,3.671412467956542969e-01,-2.563316226005554199e-01,9.845890104770660400e-02,-8.550257086753845215e-01,1.177457123994827271e-01,1.027485251426696777e+00,7.458096742630004883e-01,3.671412467956542969e-01,-2.563316226005554199e-01,9.845890104770660400e-02,-8.550257086753845215e-01,1.177457123994827271e-01,1.000000000000000000e+00,8.257701992988586426e-01,7.503637075424194336e-01,6.664230823516845703e-01,9.875298142433166504e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.134215500945179658e-02,1.376502287490007248e+00
3.337935489999999845e+02,4.378077089786529541e-01,3.761316537857055664e-01,-2.030185312032699585e-01,7.959844172000885010e-02,-8.738383054733276367e-01,1.555894315242767334e-01,1.052248835563659668e+00,7.189038395881652832e-01,3.761316537857055664e-01,-2.030185312032699585e-01,7.959844172000885010e-02,-8.738383054733276367e-01,1.555894315242767334e-01,1.000000000000000000e+00,8.181213140487670898e-01,7.302816510200500488e-01,6.413172483444213867e-01,9.891166687011718750e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.890359168241965981e-02,1.404274747972008353e+00
3.338135489999999663e+02,3.977468013763427734e-01,4.008480906486511230e-01,-1.841318458318710327e-01,7.729614526033401489e-02,-8.902965784072875977e-01,1.648372858762741089e-01,1.070171236991882324e+00,6.988734006881713867e-01,4.008480906486511230e-01,-1.841318458318710327e-01,7.729614526033401489e-02,-8.902965784072875977e-01,1.648372858762741089e-01,1.000000000000000000e+00,8.118176460266113281e-01,7.075784206390380859e-01,6.163398027420043945e-01,9.905015826225280762e-01,2.000000000000000000e+00,1.000000000000000000e+00,2.646502835538752305e-02,1.438895290976302643e+00
3.338335489999999481e+02,4.517116248607635498e-01,3.747850060462951660e-01,-1.665662229061126709e-01,6.482876837253570557e-02,-9.243650436401367188e-01,1.699915230274200439e-01,1.095512390136718750e+00,7.258558273315429688e-01,3.747850060462951660e-01,-1.665662229061126709e-01,6.482876837253570557e-02,-9.243650436401367188e-01,1.699915230274200439e-01,1.000000000000000000e+00,8.100021481513977051e-01,6.925315260887145996e-01,5.999569892883300781e-01,9.917102456092834473e-01,2.000000000000000000e+00,1.000000000000000000e+00,3.402646502835538628e-02,1.467728601300602120e+00
3.338535489999999868e+02,4.664353132247924805e-01,3.669370412826538086e-01,-1.286161690950393677e-01,4.986819997429847717e-02,-9.776639342308044434e-01,1.772237271070480347e-01,1.152778506278991699e+00,7.332176566123962402e-01,3.669370412826538086e-01,-1.286161690950393677e-01,4.986819997429847717e-02,-9.776639342308044434e-01,1.772237271070480347e-01,1.000000000000000000e+00,8.122215867042541504e-01,6.793727874755859375e-01,5.885576605796813965e-01,9.927651286125183105e-01,2.000000000000000000e+00,1.000000000000000000e+00,4.158790170132325298e-02,1.492558091276890098e+00
3.338735489999999686e+02,4.620450735092163086e-01,4.019457697868347168e-01,-1.133288592100143433e-01,4.645918309688568115e-02,-1.024241447448730469e+00,1.694606244564056396e-01,1.197653412818908691e+00,7.310225367546081543e-01,4.019457697868347168e-01,-1.133288592100143433e-01,4.645918309688568115e-02,-1.000000000000000000e+00,1.694606244564056396e-01,1.000000000000000000e+00,8.172963261604309082e-01,6.646259427070617676e-01,5.768579244613647461e-01,9.936857819557189941e-01,2.000000000000000000e+00,1.000000000000000000e+00,4.914933837429111274e-02,1.511872981073394406e+00
3.338935489999999504e+02,4.414033889770507812e-01,3.990996479988098145e-01,-1.039999872446060181e-01,4.773406684398651123e-02,-1.017396807670593262e+00,1.798214167356491089e-01,1.185784339904785156e+00,7.207016944885253906e-01,3.990996479988098145e-01,-1.039999872446060181e-01,4.773406684398651123e-02,-1.000000000000000000e+00,1.798214167356491089e-01,1.000000000000000000e+00,8.207433223724365234e-01,6.499487161636352539e-01,5.661894083023071289e-01,9.939953088760375977e-01,2.000000000000000000e+00,1.000000000000000000e+00,5.860113421550094265e-02,1.529708805731467169e+00
